date,600010.SS,600050.SS,600157.SS,600537.SS,600777.SS,600795.SS,601288.SS,601398.SS,601899.SS,603993.SS,AAPL,AMZN,B3SA3.SA,BAC,BBAS3.SA,BBDC4.SA,BBVA.MC,CMCSA,CS.PA,DTE.DE,ELET3.SA,ENEL.MI,ENI.MI,F,GOOGL,IBE.MC,INGA.AS,INTC,ITUB4.SA,META,MGLU3.SA,MSFT,PETR3.SA,PETR4.SA,RENT3.SA,SAN.MC,STLA.MI,T,VALE3.SA,iSP.MI
2018-05-29,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
2018-05-30,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
2018-06-01,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
2018-06-04,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
2018-06-05,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
2018-06-06,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
2018-06-07,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
2018-06-08,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
2018-06-11,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
2018-06-12,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
2018-06-13,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
2018-06-14,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
2018-06-15,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
2018-06-19,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
2018-06-20,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
2018-06-21,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
2018-06-22,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
2018-06-25,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
2018-06-26,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
2018-06-27,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
2018-06-28,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
2018-06-29,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
2018-07-02,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
2018-07-03,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
2018-07-05,0.02030082233250141,0.05036270618438721,0.02767711505293846,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.023187723010778427,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.022897085174918175,0.02030082233250141,0.02030082233250141,0.024972643703222275,0.02030082233250141,0.02305065467953682,0.02030082233250141,0.02596258744597435,0.025878719985485077,0.02176322601735592,0.02030082233250141,0.02030082233250141,0.03636130690574646,0.04167162626981735,0.02030082233250141,0.02579706348478794,0.02030082233250141,0.037073664367198944,0.020710455253720284,0.05518335849046707,0.02030082233250141,0.050230275839567184,0.02030082233250141,0.02030082233250141,0.02030082233250141,0.02030082233250141
