date,600010.SS,600050.SS,600157.SS,600537.SS,600777.SS,600795.SS,601288.SS,601398.SS,601899.SS,603993.SS,AAPL,AMZN,B3SA3.SA,BAC,BBAS3.SA,BBDC4.SA,BBVA.MC,CMCSA,CS.PA,DTE.DE,ELET3.SA,ENEL.MI,ENI.MI,F,GOOGL,IBE.MC,INGA.AS,INTC,ITUB4.SA,META,MGLU3.SA,MSFT,PETR3.SA,PETR4.SA,RENT3.SA,SAN.MC,STLA.MI,T,VALE3.SA,iSP.MI
2018-05-24,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-05-25,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-05-29,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-05-30,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-06-01,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-06-04,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-06-05,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-06-06,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-06-07,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-06-08,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-06-11,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-06-12,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-06-13,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-06-14,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-06-15,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-06-19,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-06-20,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-06-21,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-06-22,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-06-25,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-06-26,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-06-27,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-06-28,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-06-29,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-07-02,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-07-03,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
2018-07-05,0.024977978318929672,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.02505207620561123,0.025246653705835342,0.024906732141971588,0.025160225108265877,0.024988587945699692,0.025232108309864998,0.024906732141971588,0.02522173337638378,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025120873004198074,0.025046873837709427,0.024907438084483147,0.024906732141971588,0.024970950558781624,0.025054996833205223,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.024906732141971588,0.025048382580280304,0.02513713762164116,0.025196662172675133,0.025049231946468353,0.024906732141971588,0.024906732141971588,0.024917948991060257,0.025073714554309845,0.025083176791667938,0.024914531037211418,0.025027001276612282,0.02499466761946678,0.025162603706121445,0.024906732141971588,0.024906732141971588
